injection_id,point_index,time_s,detector_channel,signal_raw,signal_unit,signal_corrected,preprocessing_method,preprocessing_version
probe-injection-002,106,12.720000,detector-primary,7.61664651975e-176,arbitrary_unit,,,
probe-injection-002,107,12.840000,detector-primary,7.36361580949e-175,arbitrary_unit,,,
probe-injection-002,108,12.960000,detector-primary,7.07357491339e-174,arbitrary_unit,,,
probe-injection-002,109,13.080000,detector-primary,6.75160938976e-173,arbitrary_unit,,,
probe-injection-002,110,13.200000,detector-primary,6.40318684897e-172,arbitrary_unit,,,
probe-injection-002,111,13.320000,detector-primary,6.03400348676e-171,arbitrary_unit,,,
probe-injection-002,112,13.440000,detector-primary,5.649830957e-170,arbitrary_unit,,,
probe-injection-002,113,13.560000,detector-primary,5.25636925443e-169,arbitrary_unit,,,
probe-injection-002,114,13.680000,detector-primary,4.85911070961e-168,arbitrary_unit,,,
probe-injection-002,115,13.800000,detector-primary,4.46321941079e-167,arbitrary_unit,,,
probe-injection-002,116,13.920000,detector-primary,4.07342941847e-166,arbitrary_unit,,,
probe-injection-002,117,14.040000,detector-primary,3.69396409024e-165,arbitrary_unit,,,
probe-injection-002,118,14.160000,detector-primary,3.32847775096e-164,arbitrary_unit,,,
probe-injection-002,119,14.280000,detector-primary,2.98001988894e-163,arbitrary_unit,,,
probe-injection-002,120,14.400000,detector-primary,2.65102108703e-162,arbitrary_unit,,,
probe-injection-002,121,14.520000,detector-primary,2.34329905412e-161,arbitrary_unit,,,
probe-injection-002,122,14.640000,detector-primary,2.05808244152e-160,arbitrary_unit,,,
probe-injection-002,123,14.760000,detector-primary,1.79604962916e-159,arbitrary_unit,,,
probe-injection-002,124,14.880000,detector-primary,1.55737935759e-158,arbitrary_unit,,,
probe-injection-002,125,15.000000,detector-primary,1.3418099569e-157,arbitrary_unit,,,
probe-injection-002,126,15.120000,detector-primary,1.14870396935e-156,arbitrary_unit,,,
probe-injection-002,127,15.240000,detector-primary,9.77115153685e-156,arbitrary_unit,,,
probe-injection-002,128,15.360000,detector-primary,8.25855167943e-155,arbitrary_unit,,,
probe-injection-002,129,15.480000,detector-primary,6.93557621095e-154,arbitrary_unit,,,
probe-injection-002,130,15.600000,detector-primary,5.78737629516e-153,arbitrary_unit,,,
probe-injection-002,131,15.720000,detector-primary,4.79845481095e-152,arbitrary_unit,,,
probe-injection-002,132,15.840000,detector-primary,3.95313469837e-151,arbitrary_unit,,,
probe-injection-002,133,15.960000,detector-primary,3.23595394078e-150,arbitrary_unit,,,
probe-injection-002,134,16.080000,detector-primary,2.6319859432e-149,arbitrary_unit,,,
probe-injection-002,135,16.200000,detector-primary,2.12708730133e-148,arbitrary_unit,,,
probe-injection-002,136,16.320000,detector-primary,1.70807753021e-147,arbitrary_unit,,,
probe-injection-002,137,16.440000,detector-primary,1.36285722099e-146,arbitrary_unit,,,
probe-injection-002,138,16.560000,detector-primary,1.08047234364e-145,arbitrary_unit,,,
probe-injection-002,139,16.680000,detector-primary,8.51133071197e-145,arbitrary_unit,,,
probe-injection-002,140,16.800000,detector-primary,6.66195648382e-144,arbitrary_unit,,,
probe-injection-002,141,16.920000,detector-primary,5.18115557183e-143,arbitrary_unit,,,
probe-injection-002,142,17.040000,detector-primary,4.00379644305e-142,arbitrary_unit,,,
probe-injection-002,143,17.160000,detector-primary,3.07424065337e-141,arbitrary_unit,,,
probe-injection-002,144,17.280000,detector-primary,2.34543957363e-140,arbitrary_unit,,,
probe-injection-002,145,17.400000,detector-primary,1.77799752092e-139,arbitrary_unit,,,
probe-injection-002,146,17.520000,detector-primary,1.33924048333e-138,arbitrary_unit,,,
probe-injection-002,147,17.640000,detector-primary,1.0023202444e-137,arbitrary_unit,,,
probe-injection-002,148,17.760000,detector-primary,7.45375220137e-137,arbitrary_unit,,,
probe-injection-002,149,17.880000,detector-primary,5.50761931634e-136,arbitrary_unit,,,
probe-injection-002,150,18.000000,detector-primary,4.04364846893e-135,arbitrary_unit,,,
probe-injection-002,151,18.120000,detector-primary,2.94987346971e-134,arbitrary_unit,,,
probe-injection-002,152,18.240000,detector-primary,2.13822743589e-133,arbitrary_unit,,,
probe-injection-002,153,18.360000,detector-primary,1.54001490018e-132,arbitrary_unit,,,
probe-injection-002,154,18.480000,detector-primary,1.10208848103e-131,arbitrary_unit,,,
probe-injection-002,155,18.600000,detector-primary,7.83661514031e-131,arbitrary_unit,,,
probe-injection-002,156,18.720000,detector-primary,5.53682873213e-130,arbitrary_unit,,,
probe-injection-002,157,18.840000,detector-primary,3.88699673869e-129,arbitrary_unit,,,
probe-injection-002,158,18.960000,detector-primary,2.71136370323e-128,arbitrary_unit,,,
probe-injection-002,159,19.080000,detector-primary,1.87923847229e-127,arbitrary_unit,,,
probe-injection-002,160,19.200000,detector-primary,1.29418549238e-126,arbitrary_unit,,,
probe-injection-002,161,19.320000,detector-primary,8.85587901415e-126,arbitrary_unit,,,
probe-injection-002,162,19.440000,detector-primary,6.0212594046e-125,arbitrary_unit,,,
probe-injection-002,163,19.560000,detector-primary,4.06783675315e-124,arbitrary_unit,,,
probe-injection-002,164,19.680000,detector-primary,2.73061335159e-123,arbitrary_unit,,,
probe-injection-002,165,19.800000,detector-primary,1.82128293461e-122,arbitrary_unit,,,
probe-injection-002,166,19.920000,detector-primary,1.20702187921e-121,arbitrary_unit,,,
probe-injection-002,167,20.040000,detector-primary,7.94828409996e-121,arbitrary_unit,,,
probe-injection-002,168,20.160000,detector-primary,5.20058425441e-120,arbitrary_unit,,,
probe-injection-002,169,20.280000,detector-primary,3.38104854871e-119,arbitrary_unit,,,
probe-injection-002,170,20.400000,detector-primary,2.18409332873e-118,arbitrary_unit,,,
probe-injection-002,171,20.520000,detector-primary,1.40188210839e-117,arbitrary_unit,,,
probe-injection-002,172,20.640000,detector-primary,8.94071619175e-117,arbitrary_unit,,,
probe-injection-002,173,20.760000,detector-primary,5.66570085731e-116,arbitrary_unit,,,
probe-injection-002,174,20.880000,detector-primary,3.56743022236e-115,arbitrary_unit,,,
probe-injection-002,175,21.000000,detector-primary,2.23191601903e-114,arbitrary_unit,,,
probe-injection-002,176,21.120000,detector-primary,1.38746081519e-113,arbitrary_unit,,,
probe-injection-002,177,21.240000,detector-primary,8.57006506647e-113,arbitrary_unit,,,
probe-injection-002,178,21.360000,detector-primary,5.25978542368e-112,arbitrary_unit,,,
probe-injection-002,179,21.480000,detector-primary,3.2075427288e-111,arbitrary_unit,,,
probe-injection-002,180,21.600000,detector-primary,1.94355747917e-110,arbitrary_unit,,,
probe-injection-002,181,21.720000,detector-primary,1.17015351893e-109,arbitrary_unit,,,
probe-injection-002,182,21.840000,detector-primary,7.00017362948e-109,arbitrary_unit,,,
probe-injection-002,183,21.960000,detector-primary,4.16097682314e-108,arbitrary_unit,,,
probe-injection-002,184,22.080000,detector-primary,2.45754962709e-107,arbitrary_unit,,,
probe-injection-002,185,22.200000,detector-primary,1.44221434776e-106,arbitrary_unit,,,
probe-injection-002,186,22.320000,detector-primary,8.40964846928e-106,arbitrary_unit,,,
probe-injection-002,187,22.440000,detector-primary,4.87243874616e-105,arbitrary_unit,,,
probe-injection-002,188,22.560000,detector-primary,2.80501668703e-104,arbitrary_unit,,,
probe-injection-002,189,22.680000,detector-primary,1.60451959656e-103,arbitrary_unit,,,
probe-injection-002,190,22.800000,detector-primary,9.11958587849e-103,arbitrary_unit,,,
probe-injection-002,191,22.920000,detector-primary,5.15021932939e-102,arbitrary_unit,,,
probe-injection-002,192,23.040000,detector-primary,2.8899933729e-101,arbitrary_unit,,,
probe-injection-002,193,23.160000,detector-primary,1.61134480993e-100,arbitrary_unit,,,
probe-injection-002,194,23.280000,detector-primary,8.92689933807e-100,arbitrary_unit,,,
probe-injection-002,195,23.400000,detector-primary,4.91397911023e-99,arbitrary_unit,,,
probe-injection-002,196,23.520000,detector-primary,2.68773526483e-98,arbitrary_unit,,,
probe-injection-002,197,23.640000,detector-primary,1.46069717231e-97,arbitrary_unit,,,
probe-injection-002,198,23.760000,detector-primary,7.8877729845e-97,arbitrary_unit,,,
probe-injection-002,199,23.880000,detector-primary,4.23222874358e-96,arbitrary_unit,,,
probe-injection-002,200,24.000000,detector-primary,2.25633914156e-95,arbitrary_unit,,,
probe-injection-002,201,24.120000,detector-primary,1.19525381228e-94,arbitrary_unit,,,
probe-injection-002,202,24.240000,detector-primary,6.29124231801e-94,arbitrary_unit,,,
probe-injection-002,203,24.360000,detector-primary,3.29028262405e-93,arbitrary_unit,,,
probe-injection-002,204,24.480000,detector-primary,1.70982046207e-92,arbitrary_unit,,,
probe-injection-002,205,24.600000,detector-primary,8.82852866883e-92,arbitrary_unit,,,
probe-injection-002,206,24.720000,detector-primary,4.52946250015e-91,arbitrary_unit,,,
probe-injection-002,207,24.840000,detector-primary,2.30900844103e-90,arbitrary_unit,,,
probe-injection-002,208,24.960000,detector-primary,1.16956641315e-89,arbitrary_unit,,,
probe-injection-002,209,25.080000,detector-primary,5.88633223444e-89,arbitrary_unit,,,
probe-injection-002,210,25.200000,detector-primary,2.94364320652e-88,arbitrary_unit,,,
probe-injection-002,211,25.320000,detector-primary,1.46266908496e-87,arbitrary_unit,,,
probe-injection-002,212,25.440000,detector-primary,7.22150158534e-87,arbitrary_unit,,,
probe-injection-002,213,25.560000,detector-primary,3.54265984657e-86,arbitrary_unit,,,
probe-injection-002,214,25.680000,detector-primary,1.72683926167e-85,arbitrary_unit,,,
probe-injection-002,215,25.800000,detector-primary,8.36363148639e-85,arbitrary_unit,,,
probe-injection-002,216,25.920000,detector-primary,4.02493043748e-84,arbitrary_unit,,,
probe-injection-002,217,26.040000,detector-primary,1.92460843202e-83,arbitrary_unit,,,
probe-injection-002,218,26.160000,detector-primary,9.144225024e-83,arbitrary_unit,,,
probe-injection-002,219,26.280000,detector-primary,4.31689952535e-82,arbitrary_unit,,,
probe-injection-002,220,26.400000,detector-primary,2.02496486365e-81,arbitrary_unit,,,
probe-injection-002,221,26.520000,detector-primary,9.43807791876e-81,arbitrary_unit,,,
probe-injection-002,222,26.640000,detector-primary,4.37089265065e-80,arbitrary_unit,,,
probe-injection-002,223,26.760000,detector-primary,2.01130177791e-79,arbitrary_unit,,,
probe-injection-002,224,26.880000,detector-primary,9.196124664e-79,arbitrary_unit,,,
probe-injection-002,225,27.000000,detector-primary,4.17785129513e-78,arbitrary_unit,,,
probe-injection-002,226,27.120000,detector-primary,1.88591285549e-77,arbitrary_unit,,,
probe-injection-002,227,27.240000,detector-primary,8.45883939749e-77,arbitrary_unit,,,
probe-injection-002,228,27.360000,detector-primary,3.76981860213e-76,arbitrary_unit,,,
probe-injection-002,229,27.480000,detector-primary,1.66936245683e-75,arbitrary_unit,,,
probe-injection-002,230,27.600000,detector-primary,7.34516145615e-75,arbitrary_unit,,,
probe-injection-002,231,27.720000,detector-primary,3.21123853176e-74,arbitrary_unit,,,
probe-injection-002,232,27.840000,detector-primary,1.39496818027e-73,arbitrary_unit,,,
probe-injection-002,233,27.960000,detector-primary,6.02110986433e-73,arbitrary_unit,,,
probe-injection-002,234,28.080000,detector-primary,2.58231559069e-72,arbitrary_unit,,,
probe-injection-002,235,28.200000,detector-primary,1.10043044752e-71,arbitrary_unit,,,
probe-injection-002,236,28.320000,detector-primary,4.65946865538e-71,arbitrary_unit,,,
probe-injection-002,237,28.440000,detector-primary,1.96033686072e-70,arbitrary_unit,,,
probe-injection-002,238,28.560000,detector-primary,8.19493537445e-70,arbitrary_unit,,,
probe-injection-002,239,28.680000,detector-primary,3.40393199722e-69,arbitrary_unit,,,
probe-injection-002,240,28.800000,detector-primary,1.40487192241e-68,arbitrary_unit,,,
probe-injection-002,241,28.920000,detector-primary,5.76120203866e-68,arbitrary_unit,,,
probe-injection-002,242,29.040000,detector-primary,2.34752374534e-67,arbitrary_unit,,,
probe-injection-002,243,29.160000,detector-primary,9.50445890781e-67,arbitrary_unit,,,
probe-injection-002,244,29.280000,detector-primary,3.82353716733e-66,arbitrary_unit,,,
probe-injection-002,245,29.400000,detector-primary,1.52835326932e-65,arbitrary_unit,,,
probe-injection-002,246,29.520000,detector-primary,6.07019579798e-65,arbitrary_unit,,,
probe-injection-002,247,29.640000,detector-primary,2.39553303629e-64,arbitrary_unit,,,
probe-injection-002,248,29.760000,detector-primary,9.39338547046e-64,arbitrary_unit,,,
probe-injection-002,249,29.880000,detector-primary,3.65984455512e-63,arbitrary_unit,,,
probe-injection-002,250,30.000000,detector-primary,1.41684926973e-62,arbitrary_unit,,,
probe-injection-002,251,30.120000,detector-primary,5.45010885701e-62,arbitrary_unit,,,
probe-injection-002,252,30.240000,detector-primary,2.08308608585e-61,arbitrary_unit,,,
probe-injection-002,253,30.360000,detector-primary,7.9109706756e-61,arbitrary_unit,,,
probe-injection-002,254,30.480000,detector-primary,2.98519596991e-60,arbitrary_unit,,,
probe-injection-002,255,30.600000,detector-primary,1.11927404748e-59,arbitrary_unit,,,
probe-injection-002,256,30.720000,detector-primary,4.16985099791e-59,arbitrary_unit,,,
probe-injection-002,257,30.840000,detector-primary,1.54356582443e-58,arbitrary_unit,,,
probe-injection-002,258,30.960000,detector-primary,5.67741038287e-58,arbitrary_unit,,,
probe-injection-002,259,31.080000,detector-primary,2.07489410214e-57,arbitrary_unit,,,
probe-injection-002,260,31.200000,detector-primary,7.53463294285e-57,arbitrary_unit,,,
probe-injection-002,261,31.320000,detector-primary,2.71862170092e-56,arbitrary_unit,,,
probe-injection-002,262,31.440000,detector-primary,9.74666352883e-56,arbitrary_unit,,,
probe-injection-002,263,31.560000,detector-primary,3.47203171507e-55,arbitrary_unit,,,
probe-injection-002,264,31.680000,detector-primary,1.22894347677e-54,arbitrary_unit,,,
probe-injection-002,265,31.800000,detector-primary,4.32215810252e-54,arbitrary_unit,,,
probe-injection-002,266,31.920000,detector-primary,1.51039279372e-53,arbitrary_unit,,,
probe-injection-002,267,32.040000,detector-primary,5.24444669975e-53,arbitrary_unit,,,
probe-injection-002,268,32.160000,detector-primary,1.80938073667e-52,arbitrary_unit,,,
probe-injection-002,269,32.280000,detector-primary,6.20269982119e-52,arbitrary_unit,,,
probe-injection-002,270,32.400000,detector-primary,2.11276931667e-51,arbitrary_unit,,,
probe-injection-002,271,32.520000,detector-primary,7.15062352576e-51,arbitrary_unit,,,
probe-injection-002,272,32.640000,detector-primary,2.40467429548e-50,arbitrary_unit,,,
probe-injection-002,273,32.760000,detector-primary,8.03505999854e-50,arbitrary_unit,,,
probe-injection-002,274,32.880000,detector-primary,2.66773386763e-49,arbitrary_unit,,,
probe-injection-002,275,33.000000,detector-primary,8.80068336265e-49,arbitrary_unit,,,
probe-injection-002,276,33.120000,detector-primary,2.88476742172e-48,arbitrary_unit,,,
probe-injection-002,277,33.240000,detector-primary,9.39562617372e-48,arbitrary_unit,,,
probe-injection-002,278,33.360000,detector-primary,3.04061314443e-47,arbitrary_unit,,,
probe-injection-002,279,33.480000,detector-primary,9.77725908224e-47,arbitrary_unit,,,
probe-injection-002,280,33.600000,detector-primary,3.12387461252e-46,arbitrary_unit,,,
probe-injection-002,281,33.720000,detector-primary,9.9172344221e-46,arbitrary_unit,,,
probe-injection-002,282,33.840000,detector-primary,3.12829773301e-45,arbitrary_unit,,,
probe-injection-002,283,33.960000,detector-primary,9.80496609134e-45,arbitrary_unit,,,
probe-injection-002,284,34.080000,detector-primary,3.05354713011e-44,arbitrary_unit,,,
probe-injection-002,285,34.200000,detector-primary,9.44895268468e-44,arbitrary_unit,,,
probe-injection-002,286,34.320000,detector-primary,2.90524817036e-43,arbitrary_unit,,,
probe-injection-002,287,34.440000,detector-primary,8.87571428866e-43,arbitrary_unit,,,
probe-injection-002,288,34.560000,detector-primary,2.69428731525e-42,arbitrary_unit,,,
probe-injection-002,289,34.680000,detector-primary,8.12652759599e-42,arbitrary_unit,,,
probe-injection-002,290,34.800000,detector-primary,2.43549160996e-41,arbitrary_unit,,,
probe-injection-002,291,34.920000,detector-primary,7.25251735054e-41,arbitrary_unit,,,
probe-injection-002,292,35.040000,detector-primary,2.14590963848e-40,arbitrary_unit,,,
probe-injection-002,293,35.160000,detector-primary,6.30891388893e-40,arbitrary_unit,,,
probe-injection-002,294,35.280000,detector-primary,1.84297007856e-39,arbitrary_unit,,,
probe-injection-002,295,35.400000,detector-primary,5.34936810852e-39,arbitrary_unit,,,
probe-injection-002,296,35.520000,detector-primary,1.54279136502e-38,arbitrary_unit,,,
probe-injection-002,297,35.640000,detector-primary,4.42112129417e-38,arbitrary_unit,,,
probe-injection-002,298,35.760000,detector-primary,1.25886214997e-37,arbitrary_unit,,,
probe-injection-002,299,35.880000,detector-primary,3.56159421343e-37,arbitrary_unit,,,
probe-injection-002,300,36.000000,detector-primary,1.00122391276e-36,arbitrary_unit,,,
probe-injection-002,301,36.120000,detector-primary,2.79665249482e-36,arbitrary_unit,,,
probe-injection-002,302,36.240000,detector-primary,7.76186906739e-36,arbitrary_unit,,,
probe-injection-002,303,36.360000,detector-primary,2.14049705638e-35,arbitrary_unit,,,
probe-injection-002,304,36.480000,detector-primary,5.86520873492e-35,arbitrary_unit,,,
probe-injection-002,305,36.600000,detector-primary,1.59688200071e-34,arbitrary_unit,,,
probe-injection-002,306,36.720000,detector-primary,4.31998952898e-34,arbitrary_unit,,,
probe-injection-002,307,36.840000,detector-primary,1.16121617823e-33,arbitrary_unit,,,
probe-injection-002,308,36.960000,detector-primary,3.10144423547e-33,arbitrary_unit,,,
probe-injection-002,309,37.080000,detector-primary,8.23067382363e-33,arbitrary_unit,,,
probe-injection-002,310,37.200000,detector-primary,2.17033773224e-32,arbitrary_unit,,,
probe-injection-002,311,37.320000,detector-primary,5.68643089679e-32,arbitrary_unit,,,
probe-injection-002,312,37.440000,detector-primary,1.48037835359e-31,arbitrary_unit,,,
probe-injection-002,313,37.560000,detector-primary,3.82936004603e-31,arbitrary_unit,,,
probe-injection-002,314,37.680000,detector-primary,9.84238145358e-31,arbitrary_unit,,,
probe-injection-002,315,37.800000,detector-primary,2.51359149879e-30,arbitrary_unit,,,
probe-injection-002,316,37.920000,detector-primary,6.37837017609e-30,arbitrary_unit,,,
probe-injection-002,317,38.040000,detector-primary,1.60821925397e-29,arbitrary_unit,,,
probe-injection-002,318,38.160000,detector-primary,4.02903749899e-29,arbitrary_unit,,,
probe-injection-002,319,38.280000,detector-primary,1.00294675361e-28,arbitrary_unit,,,
probe-injection-002,320,38.400000,detector-primary,2.48070407338e-28,arbitrary_unit,,,
probe-injection-002,321,38.520000,detector-primary,6.09666817075e-28,arbitrary_unit,,,
probe-injection-002,322,38.640000,detector-primary,1.48878049849e-27,arbitrary_unit,,,
probe-injection-002,323,38.760000,detector-primary,3.61234565565e-27,arbitrary_unit,,,
probe-injection-002,324,38.880000,detector-primary,8.70900308069e-27,arbitrary_unit,,,
probe-injection-002,325,39.000000,detector-primary,2.08625842525e-26,arbitrary_unit,,,
probe-injection-002,326,39.120000,detector-primary,4.9657891847e-26,arbitrary_unit,,,
probe-injection-002,327,39.240000,detector-primary,1.1744349537e-25,arbitrary_unit,,,
probe-injection-002,328,39.360000,detector-primary,2.75987983699e-25,arbitrary_unit,,,
probe-injection-002,329,39.480000,detector-primary,6.44424278965e-25,arbitrary_unit,,,
probe-injection-002,330,39.600000,detector-primary,1.49511338752e-24,arbitrary_unit,,,
probe-injection-002,331,39.720000,detector-primary,3.44664759994e-24,arbitrary_unit,,,
probe-injection-002,332,39.840000,detector-primary,7.89478210699e-24,arbitrary_unit,,,
probe-injection-002,333,39.960000,detector-primary,1.79681734005e-23,arbitrary_unit,,,
probe-injection-002,334,40.080000,detector-primary,4.06338737865e-23,arbitrary_unit,,,
probe-injection-002,335,40.200000,detector-primary,9.13046802368e-23,arbitrary_unit,,,
probe-injection-002,336,40.320000,detector-primary,2.03853591705e-22,arbitrary_unit,,,
probe-injection-002,337,40.440000,detector-primary,4.52235041712e-22,arbitrary_unit,,,
probe-injection-002,338,40.560000,detector-primary,9.96851735693e-22,arbitrary_unit,,,
probe-injection-002,339,40.680000,detector-primary,2.18332025194e-21,arbitrary_unit,,,
probe-injection-002,340,40.800000,detector-primary,4.75143543617e-21,arbitrary_unit,,,
probe-injection-002,341,40.920000,detector-primary,1.02743116916e-20,arbitrary_unit,,,
probe-injection-002,342,41.040000,detector-primary,2.20750225826e-20,arbitrary_unit,,,
probe-injection-002,343,41.160000,detector-primary,4.71270322489e-20,arbitrary_unit,,,
probe-injection-002,344,41.280000,detector-primary,9.99676635788e-20,arbitrary_unit,,,
probe-injection-002,345,41.400000,detector-primary,2.10702412249e-19,arbitrary_unit,,,
probe-injection-002,346,41.520000,detector-primary,4.41265515168e-19,arbitrary_unit,,,
probe-injection-002,347,41.640000,detector-primary,9.18228958343e-19,arbitrary_unit,,,
probe-injection-002,348,41.760000,detector-primary,1.89855200027e-18,arbitrary_unit,,,
probe-injection-002,349,41.880000,detector-primary,3.90044828149e-18,arbitrary_unit,,,
probe-injection-002,350,42.000000,detector-primary,7.96208969978e-18,arbitrary_unit,,,
probe-injection-002,351,42.120000,detector-primary,1.6149538776e-17,arbitrary_unit,,,
probe-injection-002,352,42.240000,detector-primary,3.25472047861e-17,arbitrary_unit,,,
probe-injection-002,353,42.360000,detector-primary,6.517601222e-17,arbitrary_unit,,,
probe-injection-002,354,42.480000,detector-primary,1.29682802814e-16,arbitrary_unit,,,
probe-injection-002,355,42.600000,detector-primary,2.56387889348e-16,arbitrary_unit,,,
probe-injection-002,356,42.720000,detector-primary,5.03654990245e-16,arbitrary_unit,,,
probe-injection-002,357,42.840000,detector-primary,9.83080973392e-16,arbitrary_unit,,,
probe-injection-002,358,42.960000,detector-primary,1.9066279518e-15,arbitrary_unit,,,
probe-injection-002,359,43.080000,detector-primary,3.67420290124e-15,arbitrary_unit,,,
probe-injection-002,360,43.200000,detector-primary,7.03527100012e-15,arbitrary_unit,,,
probe-injection-002,361,43.320000,detector-primary,1.33850205399e-14,arbitrary_unit,,,
probe-injection-002,362,43.440000,detector-primary,2.53033351592e-14,arbitrary_unit,,,
probe-injection-002,363,43.560000,detector-primary,4.75288175107e-14,arbitrary_unit,,,
probe-injection-002,364,43.680000,detector-primary,8.87067700377e-14,arbitrary_unit,,,
probe-injection-002,365,43.800000,detector-primary,1.6450421805e-13,arbitrary_unit,,,
probe-injection-002,366,43.920000,detector-primary,3.03122256679e-13,arbitrary_unit,,,
probe-injection-002,367,44.040000,detector-primary,5.54982294546e-13,arbitrary_unit,,,
probe-injection-002,368,44.160000,detector-primary,1.0096269766e-12,arbitrary_unit,,,
probe-injection-002,369,44.280000,detector-primary,1.82500172554e-12,arbitrary_unit,,,
probe-injection-002,370,44.400000,detector-primary,3.27782775289e-12,arbitrary_unit,,,
probe-injection-002,371,44.520000,detector-primary,5.84964474785e-12,arbitrary_unit,,,
probe-injection-002,372,44.640000,detector-primary,1.03727371109e-11,arbitrary_unit,,,
probe-injection-002,373,44.760000,detector-primary,1.82758576092e-11,arbitrary_unit,,,
probe-injection-002,374,44.880000,detector-primary,3.19950413358e-11,arbitrary_unit,,,
probe-injection-002,375,45.000000,detector-primary,5.56555015424e-11,arbitrary_unit,,,
probe-injection-002,376,45.120000,detector-primary,9.61953416148e-11,arbitrary_unit,,,
probe-injection-002,377,45.240000,detector-primary,1.65203976651e-10,arbitrary_unit,,,
probe-injection-002,378,45.360000,detector-primary,2.81908043967e-10,arbitrary_unit,,,
probe-injection-002,379,45.480000,detector-primary,4.77985755834e-10,arbitrary_unit,,,
probe-injection-002,380,45.600000,detector-primary,8.05272663537e-10,arbitrary_unit,,,
probe-injection-002,381,45.720000,detector-primary,1.34800490816e-09,arbitrary_unit,,,
probe-injection-002,382,45.840000,detector-primary,2.24212853509e-09,arbitrary_unit,,,
probe-injection-002,383,45.960000,detector-primary,3.70552761032e-09,arbitrary_unit,,,
probe-injection-002,384,46.080000,detector-primary,6.0849934715e-09,arbitrary_unit,,,
probe-injection-002,385,46.200000,detector-primary,9.92866128293e-09,arbitrary_unit,,,
probe-injection-002,386,46.320000,detector-primary,1.60968830449e-08,arbitrary_unit,,,
probe-injection-002,387,46.440000,detector-primary,2.59306496585e-08,arbitrary_unit,,,
probe-injection-002,388,46.560000,detector-primary,4.1505487755e-08,arbitrary_unit,,,
probe-injection-002,389,46.680000,detector-primary,6.60112811248e-08,arbitrary_unit,,,
probe-injection-002,390,46.800000,detector-primary,1.0431609385e-07,arbitrary_unit,,,
probe-injection-002,391,46.920000,detector-primary,1.63796639208e-07,arbitrary_unit,,,
probe-injection-002,392,47.040000,detector-primary,2.55551934097e-07,arbitrary_unit,,,
probe-injection-002,393,47.160000,detector-primary,3.96162964674e-07,arbitrary_unit,,,
probe-injection-002,394,47.280000,detector-primary,6.10223725813e-07,arbitrary_unit,,,
probe-injection-002,395,47.400000,detector-primary,9.33952568318e-07,arbitrary_unit,,,
probe-injection-002,396,47.520000,detector-primary,1.42030320657e-06,arbitrary_unit,,,
probe-injection-002,397,47.640000,detector-primary,2.14613891586e-06,arbitrary_unit,,,
probe-injection-002,398,47.760000,detector-primary,3.22221939286e-06,arbitrary_unit,,,
probe-injection-002,399,47.880000,detector-primary,4.80698647149e-06,arbitrary_unit,,,
probe-injection-002,400,48.000000,detector-primary,7.12543213308e-06,arbitrary_unit,,,
probe-injection-002,401,48.120000,detector-primary,1.04947000708e-05,arbitrary_unit,,,
probe-injection-002,402,48.240000,detector-primary,1.5358520087e-05,arbitrary_unit,,,
probe-injection-002,403,48.360000,detector-primary,2.23331109804e-05,arbitrary_unit,,,
probe-injection-002,404,48.480000,detector-primary,3.22678176056e-05,arbitrary_unit,,,
probe-injection-002,405,48.600000,detector-primary,4.63244720092e-05,arbitrary_unit,,,
probe-injection-002,406,48.720000,detector-primary,6.60802805339e-05,arbitrary_unit,,,
probe-injection-002,407,48.840000,detector-primary,9.36599223387e-05,arbitrary_unit,,,
probe-injection-002,408,48.960000,detector-primary,0.000131903470974,arbitrary_unit,,,
probe-injection-002,409,49.080000,detector-primary,0.000184577674442,arbitrary_unit,,,
probe-injection-002,410,49.200000,detector-primary,0.000256638986247,arbitrary_unit,,,
probe-injection-002,411,49.320000,detector-primary,0.000354557443792,arbitrary_unit,,,
probe-injection-002,412,49.440000,detector-primary,0.000486710930301,arbitrary_unit,,,
probe-injection-002,413,49.560000,detector-primary,0.000663859396352,arbitrary_unit,,,
probe-injection-002,414,49.680000,detector-primary,0.00089970809747,arbitrary_unit,,,
probe-injection-002,415,49.800000,detector-primary,0.00121156764516,arbitrary_unit,,,
probe-injection-002,416,49.920000,detector-primary,0.00162111647763,arbitrary_unit,,,
probe-injection-002,417,50.040000,detector-primary,0.0021552680384,arbitrary_unit,,,
probe-injection-002,418,50.160000,detector-primary,0.00284714032438,arbitrary_unit,,,
probe-injection-002,419,50.280000,detector-primary,0.0037371193807,arbitrary_unit,,,
probe-injection-002,420,50.400000,detector-primary,0.00487400068425,arbitrary_unit,,,
probe-injection-002,421,50.520000,detector-primary,0.00631618316158,arbitrary_unit,,,
probe-injection-002,422,50.640000,detector-primary,0.00813287992857,arbitrary_unit,,,
probe-injection-002,423,50.760000,detector-primary,0.0104052979592,arbitrary_unit,,,
probe-injection-002,424,50.880000,detector-primary,0.0132277261895,arbitrary_unit,,,
probe-injection-002,425,51.000000,detector-primary,0.0167084586234,arbitrary_unit,,,
probe-injection-002,426,51.120000,detector-primary,0.0209704666019,arbitrary_unit,,,
probe-injection-002,427,51.240000,detector-primary,0.0261517234746,arbitrary_unit,,,
probe-injection-002,428,51.360000,detector-primary,0.0324050765961,arbitrary_unit,,,
probe-injection-002,429,51.480000,detector-primary,0.0398975570654,arbitrary_unit,,,
probe-injection-002,430,51.600000,detector-primary,0.0488090182304,arbitrary_unit,,,
